fid,species,qr_code_id,tree_image,comment,odk_KEY,x_32632,y_32632,diameter_m,tls_treeheight,plot_id,tree_id,full_id,elevation
1207,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_51,1728910472781.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[3],416778.1675,5346789.568,0.0859436692696235,28.43125853,5,51,5_51,517.613647460938
1208,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_44,1728910584716.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[4],416784.4762,5346790.809,0.343774677078494,29.29676697,5,44,5_44,517.276794433594
1209,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_40,1728910690926.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[5],416781.0804,5346794.143,0.331042281631142,27.39055654,5,40,5_40,517.412414550781
1210,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_41,1728910846183.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[7],416783.0627,5346794.334,0.0827605704077856,29.70264852,5,41,5_41,517.120422363281
1211,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_43,1728910993439.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[8],416785.8612,5346793.43,0.0891267681314614,30.1407145,5,43,5_43,517.045166015625
1212,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_42,1728911088447.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[9],416786.3112,5346794.238,0.381971863420549,30.81511694,5,42,5_42,517.130493164062
1213,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_45,1728911214100.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[10],416793.214944692,5346792.5707765,0.0891267681314614,,5,45,5_45,516.399108886719
1214,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_46,1728911310134.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[11],416792.6404,5346790.15,0.254647908947033,28.82650711,5,46,5_46,516.591491699219
1215,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_49,1728911481963.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[13],416782.279,5346782.502,0.404253555453414,28.25121941,5,49,5_49,517.798278808594
1216,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_53,1728911565002.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[14],416782.3743,5346780.025,0.0986760647169751,27.75382422,5,53,5_53,517.850341796875
1217,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_54,1728911641814.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[15],416783.2779,5346781.007,0.0604788783749202,28.18330106,5,54,5_54,517.75048828125
1218,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_60,1728911754805.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[16],416781.8803,5346774.252,0.162338041953733,27.19574385,5,60,5_60,518.308715820312
1219,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_59,1728911826291.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[17],416781.9843,5346773.096,0.111408460164327,26.29660814,5,59,5_59,518.377075195312
1220,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_58,1728911920699.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[18],416781.9843,5346773.096,0.111408460164327,26.29660814,5,58,5_58,518.377075195312
1221,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_57,1728912013628.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[19],416783.5209,5346773.053,0.070028174960434,26.03626411,5,57,5_57,518.241577148438
1222,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_56,1728912134912.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[20],416787.5695,5346771.46,0.0891267681314614,27.78257079,5,56,5_56,518.082824707031
1223,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_55,1728912236349.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[21],416787.4601,5346774.729,0.311943688460115,26.80492699,5,55,5_55,517.882080078125
1224,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_48,1728912427305.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[22],416787.0569,5346780.527,0.324676083907466,28.88751752,5,48,5_48,517.565673828125
1225,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_36,1728912570713.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[23],416770.425,5346761.03,0.627070475782068,31.85958819,5,36,5_36,519.818298339844
1226,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_35,1728912664801.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[24],416766.432541549,5346759.85240867,0.0986760647169751,28.17107104,5,35,5_35,519.900024414062
1227,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_34,1728912750241.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[25],416765.902220237,5346759.15376012,0.111408460164327,28.17107104,5,34,5_34,519.952758789062
1228,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_32,1728912854532.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[26],416762.526239881,5346757.88138006,0.105042262440651,27.57979195,5,32,5_32,520.08544921875
1229,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_31,1728912955440.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[27],416761.8818,5346757.8,0.452000038380983,29.13032305,5,31,5_31,520.1904296875
1230,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_33,,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[28],416760.296817351,5346758.84792506,0.0859436692696235,27.86417535,5,33,5_33,520.097106933594
1231,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_30,1728913223869.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[29],416763.786440178,5346762.82261994,0.0891267681314614,27.86417535,5,30,5_30,519.805908203125
1232,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_29,1728913328767.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[30],416765.4366,5346764.085,0.0859436692696235,27.99546288,5,29,5_29,519.630187988281
1233,BE,,1728913475995.jpg,Missing batch,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[31],416762.3589,5346765.78,0.381971863420549,28.05588045,,,,519.710693359375
1234,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_77,1728913651273.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[32],416760.3146,5346764.67723988,0.127323954473516,28.42841265,5,77,5_77,519.752685546875
1235,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_24,1728913871593.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[33],416769.968,5346766.944,0.12095775674984,26.91734428,5,24,5_24,519.328186035156
1236,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_23,1728913975599.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[34],416770.4966,5346768.729,0.0827605704077856,27.496073,5,23,5_23,519.230346679688
1237,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_72,1728914067508.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[35],416776.2589,5346763.877,0.321492985045629,28.52500971,5,72,5_72,519.199035644531
1238,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_71,1728914161980.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[36],416777.951,5346764.526,0.130507053335354,27.10166073,5,71,5_71,519.067321777344
1239,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_70,1728914233137.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[37],416778.2447,5346762.958,0.117774657888003,27.35428644,5,70,5_70,519.165649414062
1240,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_69,1728914363340.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[39],416783.3831,5346761.178,0.251464810085195,28.94953448,5,69,5_69,519.120056152344
1241,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_74,1728914438062.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[40],416786.6715,5346757.854,0.369239467973197,29.46214735,5,74,5_74,519.229797363281
1242,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_75,1728914530145.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[41],416784.7106,5346753.246,0.315126787321953,27.66417917,5,75,5_75,519.502624511719
1243,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_76,1728914652371.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[42],416786.46379802,5346753.01887224,0.206901426019464,,5,76,5_76,519.321655273438
1244,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_73,1728914706769.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[43],416779.1718,5346756.277,0.404253555453414,29.75763905,5,73,5_73,519.615966796875
1245,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_67,1728914799014.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[44],416784.3164,5346764.658,0.066845076098596,25.72763211,5,67,5_67,518.748229980469
1246,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_66,1728914859132.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[45],416785.6236,5346766.895,0.241915513499681,27.96385385,5,66,5_66,518.494262695312
1247,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_65,1728914935807.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[46],416784.7297,5346768.349,0.0954929658551372,27.1797915,5,65,5_65,518.456848144531
1248,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_37,1728915156974.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[47],416771.6031,5346756.297,0.47109863155201,29.88789224,5,37,5_37,520.0302734375
1249,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_38,1728915195402.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[48],416772.3802,5346756.01,0.159154943091895,29.70864334,5,38,5_38,520.014526367188
1250,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_26,1728915338538.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[49],416763.8545,5346772.992,0.0923098669932993,26.98624394,5,26,5_26,519.261047363281
1251,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_47,1728915614566.jpg,,uuid:1b88580d-cbf2-4ca0-8665-2ef6ffd33375/loop[50],416789.196474174,5346783.16187199,0.0604788783749202,,5,47,5_47,517.093017578125
1252,Silver Fir,https://dt.unr.uni-freiburg.de/ecosense/12_54,1728895640121.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[1],416730.2084,5346657.223,0.286478897565412,27.93025039,12,54,12_54,524.424682617188
1253,Spruce,https://dt.unr.uni-freiburg.de/ecosense/2_37,1728896806175.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[2],416762.8773,5346832.807,0.216450722604978,24.14154172,2,37,2_37,516.256286621094
1254,Silver Fir,https://dt.unr.uni-freiburg.de/ecosense/2_38,1728897057243.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[3],416763.924891706,5346828.22661573,0.133690152197192,,2,38,2_38,516.477233886719
1255,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_36,1728897287321.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[4],416759.091456845,5346834.7177862,0.0954929658551372,,2,36,2_36,516.187072753906
1256,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_34,1728897725907.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[5],416754.2778,5346834.901,0.455183137242821,27.19840586,2,34,2_34,516.307800292969
1257,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_33,1728897802818.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[6],416756.0088,5346830.394,0.315126787321953,27.36494419,2,33,2_33,516.416564941406
1258,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_32,1728897940775.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[7],416752.9214,5346827.285,0.353323973664008,26.88730496,2,32,2_32,516.66259765625
1259,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_29,1728898083226.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[8],416751.3654,5346823.18,0.388338061144225,26.71197016,2,29,2_29,516.772888183594
1260,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_27,1728898283685.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[9],416749.2578,5346820.949,0.261014106670708,26.4343971,2,27,2_27,516.881530761719
1261,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_40,1728898417270.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[10],416753.2285,5346819.781,0.165521140815571,25.9635786,2,40,2_40,516.895690917969
1262,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_42,1728898552091.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[11],416756.213468408,5346820.63180641,0.483831026999362,,2,42,2_42,516.991149902344
1263,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_41,1728898731661.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[12],416755.777157867,5346820.94325844,0.0604788783749202,,2,41,2_41,516.816040039062
1264,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_43,1728898854189.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[13],416757.6342,5346818.716,0.130507053335354,25.91239038,2,43,2_43,516.954162597656
1265,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_44,1728899013836.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[14],416762.0349,5346820.614,0.391521160006063,26.71009475,2,44,2_44,517.048583984375
1266,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_39,1728899185734.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[15],416758.3973,5346825.113,0.315126787321953,26.96724437,2,39,2_39,516.661987304688
1267,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_35,1728899337764.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[16],416753.3997,5346835.681,0.0636619772367581,27.80114652,2,35,2_35,516.148132324219
1268,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_30,1728899456973.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[17],416751.2589,5346824.481,0.066845076098596,26.87342391,2,30,2_30,516.627075195312
1269,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_28,1728899574622.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[18],416750.6276,5346821.95,0.0572957795130823,27.91219492,2,28,2_28,516.80419921875
1270,Douglas Fir,https://dt.unr.uni-freiburg.de/ecosense/2_45,1728899713961.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[19],416765.7682,5346814.301,0.331042281631142,27.05378858,2,45,2_45,517.155944824219
1271,Douglas Fir,https://dt.unr.uni-freiburg.de/ecosense/2_46,1728899917122.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[20],416759.5301,5346810.743,0.716197243913529,33.06270297,2,46,2_46,517.536926269531
1272,Douglas Fir,https://dt.unr.uni-freiburg.de/ecosense/2_47,1728900035944.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[21],416764.714491911,5346801.8779363,0.248281711223357,,2,47,2_47,517.658935546875
1273,Silver Fir,https://dt.unr.uni-freiburg.de/ecosense/2_48,1728900171760.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[22],416759.4273,5346805.444,0.181436635124761,31.6315775,2,48,2_48,517.638427734375
1274,Douglas Fir,https://dt.unr.uni-freiburg.de/ecosense/2_49,1728900308347.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[23],416760.6296,5346800.643,0.229183118052329,27.98413468,2,49,2_49,517.860961914062
1275,Douglas Fir,https://dt.unr.uni-freiburg.de/ecosense/2_50,1728900478155.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[24],416756.636,5346801.884,0.572957795130823,36.71957544,2,50,2_50,518.155639648438
1276,Douglas Fir,https://dt.unr.uni-freiburg.de/ecosense/2_51,1728900599969.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[25],416752.589235363,5346802.40786707,0.56340849854531,,2,51,2_51,518.083923339844
1277,Douglas Fir,https://dt.unr.uni-freiburg.de/ecosense/2_52,1728900760444.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[26],416745.039,5346807.18,0.130507053335354,26.29029071,2,52,2_52,517.412353515625
1278,Douglas Fir,https://dt.unr.uni-freiburg.de/ecosense/2_53,1728900862298.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[27],416745.3337,5346803.872,0.346957775940332,26.96569241,2,53,2_53,517.695922851562
1279,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_54,1728901001105.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[28],416745.139343818,5346802.28214144,0.0636619772367581,,2,54,2_54,517.677001953125
1280,Larch,https://dt.unr.uni-freiburg.de/ecosense/2_55,1728901087809.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[29],416743.5567,5346804.009,0.187802832848436,26.01899028,2,55,2_55,517.625183105469
1281,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_56,1728901198355.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[30],416737.658309689,5346803.36918039,0.114591559026165,,2,56,2_56,517.455810546875
1282,Spruce,https://dt.unr.uni-freiburg.de/ecosense/2_57,1728901367525.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[31],416741.189808025,5346807.77504756,0.671633859847798,,2,57,2_57,517.341064453125
1283,Spruce,https://dt.unr.uni-freiburg.de/ecosense/2_58,1728901519030.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[32],416736.45158948,5346805.7493776,0.490197224723038,,2,58,2_58,517.436828613281
1284,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_59,1728901688305.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[33],416734.7502,5346802.535,0.0954929658551372,27.31484876,2,59,2_59,517.427185058594
1285,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_19,1728901995100.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[34],416733.5228,5346817.373,0.114591559026165,25.21566288,2,19,2_19,516.493835449219
1286,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_18,1728902124045.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[35],416738.8139,5346819.539,0.111408460164327,25.81154218,2,18,2_18,516.734924316406
1287,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_17,1728902241595.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[36],416738.701996368,5346822.24395439,0.378788764558711,,2,17,2_17,516.66845703125
1288,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_16,1728902313754.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[37],416739.8354,5346824.309,0.0732112738222719,25.85442441,2,16,2_16,516.508544921875
1289,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_15,1728902424117.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[38],416740.41,5346825.378,0.130507053335354,25.2750303,2,15,2_15,516.474487304688
1290,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_14,1728902482860.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[39],416746.324313048,5346828.09524285,0.101859163578813,26.71115671,2,14,2_14,516.412658691406
1291,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_13,1728902562745.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[40],416747.106220237,5346828.25452024,0.117774657888003,26.71115671,2,13,2_13,516.407775878906
1292,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_12,1728902619109.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[41],416748.4918,5346829.567,0.315126787321953,25.52333106,2,12,2_12,516.426574707031
1293,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_11,1728902705651.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[42],416748.6532,5346830.92,0.066845076098596,25.17882206,2,11,2_11,516.366638183594
1294,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_10,1728902791737.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[43],416746.251,5346832.481,0.178253536262923,23.37142436,2,10,2_10,516.226196289062
1295,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_9,1728902874247.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[44],416744.6223,5346831.65,0.0572957795130823,24.75956048,2,9,2_9,516.139953613281
1296,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_5,1728902942687.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[45],416743.7045,5346833.955,0.15278874536822,27.94351687,2,5,2_5,515.985595703125
1297,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_3,1728903017968.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[46],416744.3242,5346836.144,0.111408460164327,27.90014819,2,3,2_3,515.858276367188
1298,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_4,1728903097345.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[47],416745.3271,5346835.995,0.276929600979898,26.97250816,2,4,2_4,516.016479492188
1299,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_2,1728903211417.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[48],416741.4763,5346834.769,0.458366236104659,28.81423235,2,2,2_2,515.974365234375
1300,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_1,1728903324728.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[49],416740.288936535,5346835.13504209,0.0923098669932993,,2,1,2_1,515.823913574219
1301,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_6,1728903421479.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[50],416739.829,5346831.78,0.340591578216656,25.11235722,2,6,2_6,516.058715820312
1302,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_7,1728903492381.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[51],416740.752,5346831.358,0.12095775674984,25.59506494,2,7,2_7,516.023376464844
1303,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_8,1728903565092.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[52],416738.6201,5346830.809,0.12095775674984,25.71315273,2,8,2_8,515.999816894531
1304,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_20,1728903701687.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[53],416743.7568,5346816.836,0.25783100780887,21.82038176,2,20,2_20,517.106811523438
1305,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_21,1728903814824.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[54],416745.1901,5346817.658,0.0732112738222719,22.05800658,2,21,2_21,517.06201171875
1306,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_22,1728903900630.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[55],416745.1776,5346819.082,0.0636619772367581,26.08041936,2,22,2_22,516.931396484375
1307,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_23,1728903991937.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[56],416746.148178088,5346819.16958918,0.194169030572112,,2,23,2_23,516.945251464844
1308,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_24,1728904047763.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[57],416745.7643,5346823.096,0.0923098669932993,23.60274595,2,24,2_24,516.693298339844
1309,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_25,1728904095431.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[58],416746.5292,5346823.417,0.187802832848436,26.0170014,2,25,2_25,516.69091796875
1310,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_26,1728904165828.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[59],416748.2596,5346825.313,0.0604788783749202,27.30992309,2,26,2_26,516.583984375
1311,Beech,https://dt.unr.uni-freiburg.de/ecosense/2_31,1728904233368.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[60],416748.2596,5346825.313,0.0572957795130823,27.30992309,2,31,2_31,516.583984375
1312,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_14,1728907589263.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[61],416763.0337,5346776.561,0.362873270249521,26.5642709,5,14,5_14,519.090759277344
1313,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_15,1728907787333.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[63],416765.384316383,5346776.20245283,0.114591559026165,,5,15,5_15,518.927978515625
1314,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_16,1728907945170.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[64],416765.4749,5346774.657,0.19735212943395,26.98379615,5,16,5_16,519.036376953125
1315,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_17,1728908051746.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[65],416771.8204,5346777.106,0.327859182769304,28.05301033,5,17,5_17,518.725341796875
1316,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_18,1728908156995.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[66],416771.53,5346775.72,0.0859436692696235,27.13287775,5,18,5_18,518.82275390625
1317,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_19,1728908305808.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[67],416773.8499,5346775.856,0.0859436692696235,27.15651269,5,19,5_19,518.646606445312
1318,Beech,https://dt.unr.uni-freiburg.de/ecosense/5_20,1728908416351.jpg,,uuid:36531f4a-5996-4ce7-a92f-ec0c690fa57c/loop[68],416772.9754,5346770.71,0.0827605704077856,27.51229341,5,20,5_20,519.059753417969
